I0,I1,I2,I3,I4,I5,I6,I7,I8,I9
-92.114868,-91.790771,-36.587147,-36.587055,92.774048,0.000000,0.000000,0.000000,0.000000,0.000000
-93.400269,-93.092651,-39.954384,-39.954342,94.015503,0.000000,0.000000,0.000000,0.000000,0.000000
-94.630737,-94.328613,-43.287880,-43.287651,95.218506,0.000000,0.000000,0.000000,0.000000,0.000000
-95.800781,-95.504150,-46.584663,-46.584236,96.388550,0.000000,0.000000,0.000000,0.000000,0.000000
-96.959839,-96.679688,-49.842216,-49.842319,97.503662,0.000000,0.000000,0.000000,0.000000,0.000000
-98.052979,-97.778320,-53.056789,-53.057163,98.591309,0.000000,0.000000,0.000000,0.000000,0.000000
-99.102173,-98.849487,-56.226536,-56.225742,99.618530,0.000000,0.000000,0.000000,0.000000,0.000000
-100.129395,-99.876709,-59.347977,-59.347702,100.623779,0.000000,0.000000,0.000000,0.000000,0.000000
-101.107178,-100.865479,-62.418694,-62.418468,101.568604,0.000000,0.000000,0.000000,0.000000,0.000000
-102.030029,-101.799316,-65.435143,-65.434288,102.469482,0.000000,0.000000,0.000000,0.000000,0.000000
-102.892456,-102.683716,-68.395348,-68.394951,103.293457,0.000000,0.000000,0.000000,0.000000,0.000000
-103.672485,-103.480225,-71.296074,-71.295410,104.046021,0.000000,0.000000,0.000000,0.000000,0.000000
-104.403076,-104.227295,-74.135223,-74.136711,104.743652,0.000000,0.000000,0.000000,0.000000,0.000000
-105.067749,-104.908447,-76.910194,-76.911980,105.375366,0.000000,0.000000,0.000000,0.000000,0.000000
-105.661011,-105.518188,-79.617744,-79.619041,105.924683,0.000000,0.000000,0.000000,0.000000,0.000000
-106.182861,-106.056519,-82.256241,-82.257492,106.435547,0.000000,0.000000,0.000000,0.000000,0.000000
-106.671753,-106.556396,-84.822411,-84.822601,106.891479,0.000000,0.000000,0.000000,0.000000,0.000000
-107.089233,-106.990356,-87.314720,-87.315895,107.281494,0.000000,0.000000,0.000000,0.000000,0.000000
-107.457275,-107.374878,-89.730202,-89.729355,107.622070,0.000000,0.000000,0.000000,0.000000,0.000000
-107.764893,-107.693481,-92.066925,-92.068207,107.896729,0.000000,0.000000,0.000000,0.000000,0.000000
-108.012085,-107.957153,-94.322708,-94.323059,108.110962,0.000000,0.000000,0.000000,0.000000,0.000000
-108.193359,-108.154907,-96.495422,-96.495216,108.270264,0.000000,0.000000,0.000000,0.000000,0.000000
-108.325195,-108.297729,-98.582634,-98.582504,108.363647,0.000000,0.000000,0.000000,0.000000,0.000000
-108.391113,-108.380127,-100.583031,-100.583473,108.402100,0.000000,0.000000,0.000000,0.000000,0.000000
-108.402100,-108.402100,-102.494324,-102.495667,108.396606,0.000000,0.000000,0.000000,0.000000,0.000000
-108.363647,-108.380127,-104.314697,-104.315445,108.314209,0.000000,0.000000,0.000000,0.000000,0.000000
-108.253784,-108.286743,-106.042526,-106.041260,108.176880,0.000000,0.000000,0.000000,0.000000,0.000000
-108.083496,-108.127441,-107.676140,-107.677063,107.979126,0.000000,0.000000,0.000000,0.000000,0.000000
-107.858276,-107.918701,-109.213844,-109.213539,107.720947,0.000000,0.000000,0.000000,0.000000,0.000000
-107.572632,-107.649536,-110.654152,-110.652893,107.407837,0.000000,0.000000,0.000000,0.000000,0.000000
-107.237549,-107.325439,-111.995903,-111.996002,107.045288,0.000000,0.000000,0.000000,0.000000,0.000000
-106.842041,-106.940918,-113.237419,-113.237320,106.627808,0.000000,0.000000,0.000000,0.000000,0.000000
-106.397095,-106.512451,-114.377632,-114.377495,106.155396,0.000000,0.000000,0.000000,0.000000,0.000000
-105.902710,-106.034546,-115.415306,-115.415482,105.644531,0.000000,0.000000,0.000000,0.000000,0.000000
-105.369873,-105.512695,-116.349442,-116.348244,105.084229,0.000000,0.000000,0.000000,0.000000,0.000000
-104.782104,-104.935913,-117.178970,-117.178741,104.479980,0.000000,0.000000,0.000000,0.000000,0.000000
-104.155884,-104.320679,-117.903214,-117.904007,103.820801,0.000000,0.000000,0.000000,0.000000,0.000000
-103.469238,-103.650513,-118.521217,-118.521263,103.117676,0.000000,0.000000,0.000000,0.000000,0.000000
-102.749634,-102.936401,-119.032318,-119.031784,102.365112,0.000000,0.000000,0.000000,0.000000,0.000000
-101.964111,-102.161865,-119.435913,-119.436928,101.552124,0.000000,0.000000,0.000000,0.000000,0.000000
-101.129150,-101.337891,-119.731552,-119.732239,100.706177,0.000000,0.000000,0.000000,0.000000,0.000000
-100.266724,-100.486450,-119.918800,-119.919266,99.821777,0.000000,0.000000,0.000000,0.000000,0.000000
-99.360352,-99.591064,-119.997330,-119.997665,98.893433,0.000000,0.000000,0.000000,0.000000,0.000000
-98.415527,-98.657227,-119.966972,-119.967201,97.932129,0.000000,0.000000,0.000000,0.000000,0.000000
-97.432251,-97.679443,-119.827583,-119.827728,96.926880,0.000000,0.000000,0.000000,0.000000,0.000000
-96.410522,-96.668701,-119.579185,-119.579247,95.877686,0.000000,0.000000,0.000000,0.000000,0.000000
-95.328369,-95.603027,-119.221901,-119.221817,94.773560,0.000000,0.000000,0.000000,0.000000,0.000000
-94.196777,-94.487915,-118.755829,-118.755569,93.609009,0.000000,0.000000,0.000000,0.000000,0.000000
-93.021240,-93.312378,-118.181305,-118.180763,92.406006,0.000000,0.000000,0.000000,0.000000,0.000000
-91.790771,-92.098389,-117.498665,-117.499756,91.170044,0.000000,0.000000,0.000000,0.000000,0.000000
-90.516357,-90.845947,-116.708511,-116.707123,89.862671,0.000000,0.000000,0.000000,0.000000,0.000000
-89.208984,-89.544067,-115.811401,-115.811279,88.549805,0.000000,0.000000,0.000000,0.000000,0.000000
-87.885132,-88.220215,-114.807983,-114.806961,87.209473,0.000000,0.000000,0.000000,0.000000,0.000000
-86.533813,-86.868896,-113.698944,-113.698936,85.841675,0.000000,0.000000,0.000000,0.000000,0.000000
-85.155029,-85.495605,-112.485397,-112.486015,84.479370,0.000000,0.000000,0.000000,0.000000,0.000000
-83.770752,-84.127808,-111.168083,-111.169235,83.078613,0.000000,0.000000,0.000000,0.000000,0.000000
-82.364502,-82.721558,-109.748352,-109.749496,81.644897,0.000000,0.000000,0.000000,0.000000,0.000000
-80.903320,-81.271362,-108.227097,-108.228210,80.172729,0.000000,0.000000,0.000000,0.000000,0.000000
-79.420166,-79.799194,-106.605774,-106.606445,78.667603,0.000000,0.000000,0.000000,0.000000,0.000000
-77.887573,-78.283081,-104.885780,-104.885551,77.091064,0.000000,0.000000,0.000000,0.000000,0.000000
-76.311035,-76.712036,-103.068336,-103.067055,75.531006,0.000000,0.000000,0.000000,0.000000,0.000000
-74.723511,-75.130005,-101.155357,-101.156174,73.916016,0.000000,0.000000,0.000000,0.000000,0.000000
-73.108521,-73.509521,-99.148369,-99.146950,72.273560,0.000000,0.000000,0.000000,0.000000,0.000000
-71.444092,-71.861572,-97.048859,-97.049042,70.631104,0.000000,0.000000,0.000000,0.000000,0.000000
-69.796143,-70.213623,-94.858772,-94.857887,68.961182,0.000000,0.000000,0.000000,0.000000,0.000000
-68.109741,-68.532715,-92.580017,-92.579803,67.263794,0.000000,0.000000,0.000000,0.000000,0.000000
-66.406860,-66.829834,-90.214729,-90.214691,65.549927,0.000000,0.000000,0.000000,0.000000,0.000000
-64.687500,-65.115967,-87.765152,-87.764313,63.819580,0.000000,0.000000,0.000000,0.000000,0.000000
-62.951660,-63.380127,-85.233009,-85.232925,62.078247,0.000000,0.000000,0.000000,0.000000,0.000000
-61.204834,-61.638794,-82.620689,-82.620941,60.331421,0.000000,0.000000,0.000000,0.000000,0.000000
-59.452515,-59.891968,-79.930855,-79.930687,58.579102,0.000000,0.000000,0.000000,0.000000,0.000000
-57.694702,-58.139648,-77.165581,-77.164543,56.815796,0.000000,0.000000,0.000000,0.000000,0.000000
-55.914917,-56.365356,-74.327156,-74.326599,55.019531,0.000000,0.000000,0.000000,0.000000,0.000000
-54.124146,-54.574585,-71.418495,-71.419716,53.223267,0.000000,0.000000,0.000000,0.000000,0.000000
-52.316895,-52.772827,-68.442223,-68.442421,51.399536,0.000000,0.000000,0.000000,0.000000,0.000000
-50.482178,-50.938110,-65.400841,-65.401482,49.575806,0.000000,0.000000,0.000000,0.000000,0.000000
-48.652954,-49.114380,-62.297115,-62.297310,47.735596,0.000000,0.000000,0.000000,0.000000,0.000000
-46.818237,-47.279663,-59.133850,-59.134262,45.900879,0.000000,0.000000,0.000000,0.000000,0.000000
-44.983521,-45.444946,-55.914547,-55.914249,44.077148,0.000000,0.000000,0.000000,0.000000,0.000000
-43.165283,-43.626709,-52.641350,-52.641350,42.247925,0.000000,0.000000,0.000000,0.000000,0.000000
-41.319580,-41.781006,-49.317440,-49.318169,40.413208,0.000000,0.000000,0.000000,0.000000,0.000000
-39.512329,-39.957275,-45.945881,-45.945377,38.600464,0.000000,0.000000,0.000000,0.000000,0.000000
-37.694092,-38.144531,-42.529766,-42.529423,36.809692,0.000000,0.000000,0.000000,0.000000,0.000000
-35.925293,-36.364746,-39.072899,-39.072678,35.035400,0.000000,0.000000,0.000000,0.000000,0.000000
-34.145508,-34.584961,-35.577400,-35.577911,33.266602,0.000000,0.000000,0.000000,0.000000,0.000000
-32.404175,-32.838135,-32.046932,-32.047367,31.547241,0.000000,0.000000,0.000000,0.000000,0.000000
-30.684814,-31.118774,-28.485445,-28.485561,29.838867,0.000000,0.000000,0.000000,0.000000,0.000000
-28.998413,-29.415894,-24.895370,-24.895485,28.157959,0.000000,0.000000,0.000000,0.000000,0.000000
-27.317505,-27.734985,-21.280277,-21.280527,26.488037,0.000000,0.000000,0.000000,0.000000,0.000000
-25.664063,-26.070557,-17.643770,-17.643570,24.818115,0.000000,0.000000,0.000000,0.000000,0.000000
-23.983154,-24.417114,-13.989258,-13.989464,23.164673,0.000000,0.000000,0.000000,0.000000,0.000000
-22.362671,-22.758179,-10.319945,-10.319922,21.549683,0.000000,0.000000,0.000000,0.000000,0.000000
-20.736694,-21.159668,-6.639055,-6.639039,19.940186,0.000000,0.000000,0.000000,0.000000,0.000000
-19.149170,-19.544678,-2.950514,-2.950535,18.358154,0.000000,0.000000,0.000000,0.000000,0.000000
-17.556152,-17.962646,0.742192,0.742195,16.754150,0.000000,0.000000,0.000000,0.000000,0.000000
-15.957642,-16.353149,4.435568,4.435661,15.161133,0.000000,0.000000,0.000000,0.000000,0.000000
-14.370117,-14.765625,8.126339,8.126238,13.579102,0.000000,0.000000,0.000000,0.000000,0.000000
-12.793579,-13.189087,11.810768,11.810611,11.997070,0.000000,0.000000,0.000000,0.000000,0.000000
-11.222534,-11.607056,15.485802,15.485669,10.453491,0.000000,0.000000,0.000000,0.000000,0.000000
-9.700928,-10.074463,19.147474,19.147463,8.959351,0.000000,0.000000,0.000000,0.000000,0.000000
-8.223267,-8.591309,22.792515,22.792540,7.503662,0.000000,0.000000,0.000000,0.000000,0.000000
-6.806030,-7.152100,26.417202,26.417160,6.113892,0.000000,0.000000,0.000000,0.000000,0.000000
-5.449219,-5.778809,30.018278,30.018286,4.795532,0.000000,0.000000,0.000000,0.000000,0.000000
-4.130859,-4.460449,33.592278,33.592220,3.488159,0.000000,0.000000,0.000000,0.000000,0.000000
-2.867432,-3.186035,37.135315,37.135342,2.252197,0.000000,0.000000,0.000000,0.000000,0.000000
-1.669922,-1.955566,40.644409,40.643856,1.093140,0.000000,0.000000,0.000000,0.000000,0.000000
-0.505371,-0.802002,44.116585,44.117176,-0.060425,0.000000,0.000000,0.000000,0.000000,0.000000
0.609741,0.329590,47.547398,47.547138,-1.148071,0.000000,0.000000,0.000000,0.000000,0.000000
1.669922,1.417236,50.933952,50.933662,-2.169800,0.000000,0.000000,0.000000,0.000000,0.000000
2.658691,2.411499,54.273766,54.274212,-3.136597,0.000000,0.000000,0.000000,0.000000,0.000000
3.592529,3.361816,57.562141,57.562229,-4.053955,0.000000,0.000000,0.000000,0.000000,0.000000
4.498901,4.279175,60.797066,60.797398,-4.916382,0.000000,0.000000,0.000000,0.000000,0.000000
5.322876,5.119629,63.974583,63.973785,-5.712891,0.000000,0.000000,0.000000,0.000000,0.000000
6.097412,5.905151,67.091751,67.090019,-6.459961,0.000000,0.000000,0.000000,0.000000,0.000000
6.811523,6.635742,70.146080,70.146347,-7.157593,0.000000,0.000000,0.000000,0.000000,0.000000
7.487183,7.322388,73.133606,73.133453,-7.805786,0.000000,0.000000,0.000000,0.000000,0.000000
8.102417,7.954102,76.052109,76.051903,-8.404541,0.000000,0.000000,0.000000,0.000000,0.000000
8.701172,8.552856,78.898659,78.899132,-8.981323,0.000000,0.000000,0.000000,0.000000,0.000000
9.255981,9.124146,81.670082,81.669975,-9.519653,0.000000,0.000000,0.000000,0.000000,0.000000
9.772339,9.645996,84.363266,84.361656,-10.036011,0.000000,0.000000,0.000000,0.000000,0.000000
10.277710,10.156860,86.976524,86.975372,-10.513916,0.000000,0.000000,0.000000,0.000000,0.000000
10.739136,10.629272,89.506241,89.506844,-10.947876,0.000000,0.000000,0.000000,0.000000,0.000000
11.145630,11.052246,91.950500,91.949265,-11.332397,0.000000,0.000000,0.000000,0.000000,0.000000
11.508179,11.420288,94.306526,94.306007,-11.678467,0.000000,0.000000,0.000000,0.000000,0.000000
11.837769,11.760864,96.571922,96.570778,-11.986084,0.000000,0.000000,0.000000,0.000000,0.000000
12.117920,12.052002,98.744392,98.745407,-12.233276,0.000000,0.000000,0.000000,0.000000,0.000000
12.343140,12.288208,100.821976,100.821518,-12.431030,0.000000,0.000000,0.000000,0.000000,0.000000
12.513428,12.474976,102.802521,102.801125,-12.568359,0.000000,0.000000,0.000000,0.000000,0.000000
12.617798,12.595825,104.683708,104.683830,-12.661743,0.000000,0.000000,0.000000,0.000000,0.000000
12.683716,12.672729,106.463402,106.463570,-12.683716,0.000000,0.000000,0.000000,0.000000,0.000000
12.683716,12.683716,108.140182,108.139114,-12.667236,0.000000,0.000000,0.000000,0.000000,0.000000
12.623291,12.645264,109.712257,109.711945,-12.568359,0.000000,0.000000,0.000000,0.000000,0.000000
12.507935,12.535400,111.177773,111.178810,-12.425537,0.000000,0.000000,0.000000,0.000000,0.000000
12.337646,12.387085,112.535179,112.536163,-12.238770,0.000000,0.000000,0.000000,0.000000,0.000000
12.123413,12.183838,113.782875,113.782188,-11.997070,0.000000,0.000000,0.000000,0.000000,0.000000
11.865234,11.931152,114.919960,114.921555,-11.711426,0.000000,0.000000,0.000000,0.000000,0.000000
11.546631,11.629028,115.944878,115.945297,-11.376343,0.000000,0.000000,0.000000,0.000000,0.000000
11.200562,11.288452,116.856506,116.856133,-11.002808,0.000000,0.000000,0.000000,0.000000,0.000000
10.805054,10.903931,117.653908,117.652786,-10.585327,0.000000,0.000000,0.000000,0.000000,0.000000
10.349121,10.464478,118.336067,118.336479,-10.107422,0.000000,0.000000,0.000000,0.000000,0.000000
9.854736,9.981079,118.902115,118.900475,-9.591064,0.000000,0.000000,0.000000,0.000000,0.000000
9.332886,9.459229,119.351555,119.349785,-9.052734,0.000000,0.000000,0.000000,0.000000,0.000000
8.761597,8.909912,119.683632,119.683922,-8.464966,0.000000,0.000000,0.000000,0.000000,0.000000
8.168335,8.316650,119.897980,119.896484,-7.866211,0.000000,0.000000,0.000000,0.000000,0.000000
7.558594,7.717896,119.994202,119.994911,-7.229004,0.000000,0.000000,0.000000,0.000000,0.000000
6.882935,7.058716,119.972046,119.971115,-6.525879,0.000000,0.000000,0.000000,0.000000,0.000000
6.168823,6.350098,119.831406,119.830818,-5.795288,0.000000,0.000000,0.000000,0.000000,0.000000
5.405273,5.597534,119.572289,119.573959,-5.004272,0.000000,0.000000,0.000000,0.000000,0.000000
4.603271,4.801025,119.194832,119.194832,-4.174805,0.000000,0.000000,0.000000,0.000000,0.000000
3.729858,3.955078,118.699257,118.699486,-3.284912,0.000000,0.000000,0.000000,0.000000,0.000000
2.828979,3.059692,118.085793,118.084198,-2.351074,0.000000,0.000000,0.000000,0.000000,0.000000
1.867676,2.109375,117.355186,117.355461,-1.389771,0.000000,0.000000,0.000000,0.000000,0.000000
0.884399,1.142578,116.507591,116.505867,-0.373535,0.000000,0.000000,0.000000,0.000000,0.000000
-0.142822,0.109863,115.544334,115.543991,0.659180,0.000000,0.000000,0.000000,0.000000,0.000000
-1.192017,-0.928345,114.465538,114.466583,1.730347,0.000000,0.000000,0.000000,0.000000,0.000000
-2.252197,-1.983032,113.272491,113.272888,2.817993,0.000000,0.000000,0.000000,0.000000,0.000000
-3.367310,-3.092651,111.966415,111.965584,3.911133,0.000000,0.000000,0.000000,0.000000,0.000000
-4.471436,-4.191284,110.548180,110.547760,5.031738,0.000000,0.000000,0.000000,0.000000,0.000000
-5.586548,-5.311890,109.019028,109.019043,6.174316,0.000000,0.000000,0.000000,0.000000,0.000000
-6.773071,-6.470947,107.380539,107.380646,7.366333,0.000000,0.000000,0.000000,0.000000,0.000000
-7.965088,-7.657471,105.634216,105.633659,8.574829,0.000000,0.000000,0.000000,0.000000,0.000000
-9.190063,-8.882446,103.781944,103.782204,9.805298,0.000000,0.000000,0.000000,0.000000,0.000000
-10.453491,-10.123901,101.824753,101.825623,11.112671,0.000000,0.000000,0.000000,0.000000,0.000000
-11.766357,-11.442261,99.765175,99.763992,12.436523,0.000000,0.000000,0.000000,0.000000,0.000000
-13.106689,-12.771606,97.604408,97.605087,13.760376,0.000000,0.000000,0.000000,0.000000,0.000000
-14.436035,-14.095459,95.345268,95.344818,15.128174,0.000000,0.000000,0.000000,0.000000,0.000000
-15.825806,-15.474243,92.989372,92.989464,16.512451,0.000000,0.000000,0.000000,0.000000,0.000000
-17.215576,-16.858521,90.539261,90.539314,17.918701,0.000000,0.000000,0.000000,0.000000,0.000000
-18.621826,-18.270264,87.997269,87.996712,19.341431,0.000000,0.000000,0.000000,0.000000,0.000000
-20.077515,-19.709473,85.365883,85.365707,20.813599,0.000000,0.000000,0.000000,0.000000,0.000000
-21.566162,-21.187134,82.646973,82.647186,22.324219,0.000000,0.000000,0.000000,0.000000,0.000000
-23.071289,-22.692261,79.844154,79.843781,23.851318,0.000000,0.000000,0.000000,0.000000,0.000000
-24.647827,-24.252319,76.959839,76.960136,25.444336,0.000000,0.000000,0.000000,0.000000,0.000000
-26.246338,-25.845337,73.996490,73.996399,27.037354,0.000000,0.000000,0.000000,0.000000,0.000000
-27.833862,-27.432861,70.957367,70.958450,28.652344,0.000000,0.000000,0.000000,0.000000,0.000000
-29.459839,-29.058838,67.845444,67.844635,30.261841,0.000000,0.000000,0.000000,0.000000,0.000000
-31.069336,-30.668335,64.663414,64.662636,31.882324,0.000000,0.000000,0.000000,0.000000,0.000000
-32.700806,-32.288818,61.414791,61.414448,33.519287,0.000000,0.000000,0.000000,0.000000,0.000000
-34.343262,-33.931274,58.102795,58.102859,35.161743,0.000000,0.000000,0.000000,0.000000,0.000000
-35.985718,-35.573730,54.730309,54.730137,36.820679,0.000000,0.000000,0.000000,0.000000,0.000000
-37.650146,-37.238159,51.301495,51.301208,38.479614,0.000000,0.000000,0.000000,0.000000,0.000000
-39.320068,-38.897095,47.818958,47.819077,40.144043,0.000000,0.000000,0.000000,0.000000,0.000000
-40.962524,-40.556030,44.286160,44.286236,41.791992,0.000000,0.000000,0.000000,0.000000,0.000000
-42.621460,-42.209473,40.707058,40.707741,43.450928,0.000000,0.000000,0.000000,0.000000,0.000000
-44.241943,-43.840942,37.085674,37.085197,45.060425,0.000000,0.000000,0.000000,0.000000,0.000000
-45.878906,-45.455933,33.424351,33.424076,46.691895,0.000000,0.000000,0.000000,0.000000,0.000000
-47.499390,-47.098389,29.727644,29.727629,48.290405,0.000000,0.000000,0.000000,0.000000,0.000000
-49.081421,-48.685913,25.999281,25.999172,49.894409,0.000000,0.000000,0.000000,0.000000,0.000000
-50.696411,-50.295410,22.243044,22.242786,51.498413,0.000000,0.000000,0.000000,0.000000,0.000000
-52.294922,-51.899414,18.462738,18.462469,53.085938,0.000000,0.000000,0.000000,0.000000,0.000000
-53.854980,-53.464966,14.662205,14.662348,54.640503,0.000000,0.000000,0.000000,0.000000,0.000000
-55.415039,-55.030518,10.844398,10.844476,56.206055,0.000000,0.000000,0.000000,0.000000,0.000000
-57.002563,-56.607056,7.014574,7.014557,57.788086,0.000000,0.000000,0.000000,0.000000,0.000000
-58.573608,-58.178101,3.175736,3.175778,59.370117,0.000000,0.000000,0.000000,0.000000,0.000000
-60.150146,-59.754639,-0.667274,-0.667276,60.941162,0.000000,0.000000,0.000000,0.000000,0.000000
-61.726685,-61.336670,-4.511886,-4.511923,62.528687,0.000000,0.000000,0.000000,0.000000,0.000000
-63.319702,-62.929688,-8.353235,-8.353078,64.099731,0.000000,0.000000,0.000000,0.000000,0.000000
-64.885254,-64.495239,-12.186910,-12.186804,65.648804,0.000000,0.000000,0.000000,0.000000,0.000000
-66.423340,-66.033325,-16.009871,-16.010004,67.186890,0.000000,0.000000,0.000000,0.000000,0.000000
-67.944946,-67.571411,-19.818159,-19.818306,68.670044,0.000000,0.000000,0.000000,0.000000,0.000000
-69.400635,-69.038086,-23.606932,-23.606731,70.109253,0.000000,0.000000,0.000000,0.000000,0.000000
-70.823364,-70.460815,-27.373158,-27.373060,71.520996,0.000000,0.000000,0.000000,0.000000,0.000000
-72.207642,-71.861572,-31.112913,-31.113008,72.888794,0.000000,0.000000,0.000000,0.000000,0.000000
-73.553467,-73.218384,-34.821419,-34.822098,74.212646,0.000000,0.000000,0.000000,0.000000,0.000000
-74.855347,-74.536743,-38.495682,-38.495522,75.509033,0.000000,0.000000,0.000000,0.000000,0.000000
-76.140747,-75.827637,-42.131432,-42.131386,76.761475,0.000000,0.000000,0.000000,0.000000,0.000000
-77.393188,-77.080078,-45.724850,-45.725323,77.986450,0.000000,0.000000,0.000000,0.000000,0.000000
-78.590698,-78.283081,-49.272591,-49.273113,79.189453,0.000000,0.000000,0.000000,0.000000,0.000000
-79.771729,-79.480591,-52.770496,-52.770046,80.332031,0.000000,0.000000,0.000000,0.000000,0.000000
-80.892334,-80.612183,-56.214878,-56.215763,81.447144,0.000000,0.000000,0.000000,0.000000,0.000000
-81.990967,-81.721802,-59.602497,-59.601883,82.507324,0.000000,0.000000,0.000000,0.000000,0.000000
-83.034668,-82.770996,-62.929367,-62.929523,83.551025,0.000000,0.000000,0.000000,0.000000,0.000000
-84.045410,-83.798218,-66.191948,-66.192787,84.545288,0.000000,0.000000,0.000000,0.000000,0.000000
-85.034180,-84.792480,-69.386787,-69.387596,85.495605,0.000000,0.000000,0.000000,0.000000,0.000000
-85.957031,-85.726318,-72.510841,-72.510132,86.401978,0.000000,0.000000,0.000000,0.000000,0.000000
-86.830444,-86.621704,-75.560745,-75.560951,87.247925,0.000000,0.000000,0.000000,0.000000,0.000000
-87.659912,-87.456665,-78.532524,-78.531258,88.049927,0.000000,0.000000,0.000000,0.000000,0.000000
-88.412476,-88.236694,-81.423355,-81.423347,88.775024,0.000000,0.000000,0.000000,0.000000,0.000000
-89.110107,-88.939819,-84.230453,-84.230179,89.445190,0.000000,0.000000,0.000000,0.000000,0.000000
-89.758301,-89.604492,-86.950768,-86.950989,90.043945,0.000000,0.000000,0.000000,0.000000,0.000000
-90.324097,-90.181274,-89.581009,-89.580185,90.587769,0.000000,0.000000,0.000000,0.000000,0.000000
-90.834961,-90.714111,-92.118042,-92.117508,91.071167,0.000000,0.000000,0.000000,0.000000,0.000000
-91.296387,-91.192017,-94.559700,-94.560120,91.505127,0.000000,0.000000,0.000000,0.000000,0.000000
-91.686401,-91.598511,-96.903275,-96.902794,91.867676,0.000000,0.000000,0.000000,0.000000,0.000000
-92.032471,-91.950073,-99.145676,-99.145462,92.186279,0.000000,0.000000,0.000000,0.000000,0.000000
-92.323608,-92.252197,-101.284950,-101.283394,92.449951,0.000000,0.000000,0.000000,0.000000,0.000000
-92.559814,-92.504883,-103.318695,-103.320068,92.658691,0.000000,0.000000,0.000000,0.000000,0.000000
-92.735596,-92.702637,-105.244179,-105.245605,92.796021,0.000000,0.000000,0.000000,0.000000,0.000000
-92.839966,-92.817993,-107.059738,-107.059761,92.867432,0.000000,0.000000,0.000000,0.000000,0.000000
-92.878418,-92.878418,-108.763077,-108.761986,92.878418,0.000000,0.000000,0.000000,0.000000,0.000000
-92.872925,-92.878418,-110.352470,-110.352509,92.834473,0.000000,0.000000,0.000000,0.000000,0.000000
-92.779541,-92.807007,-111.825920,-111.825951,92.713623,0.000000,0.000000,0.000000,0.000000,0.000000
-92.620239,-92.669678,-113.181580,-113.180038,92.515869,0.000000,0.000000,0.000000,0.000000,0.000000
-92.400513,-92.455444,-114.418358,-114.419220,92.268677,0.000000,0.000000,0.000000,0.000000,0.000000
-92.125854,-92.197266,-115.534485,-115.534363,91.972046,0.000000,0.000000,0.000000,0.000000,0.000000
-91.801758,-91.884155,-116.528542,-116.527855,91.620483,0.000000,0.000000,0.000000,0.000000,0.000000
-91.439209,-91.532593,-117.399574,-117.398598,91.230469,0.000000,0.000000,0.000000,0.000000,0.000000
-91.010742,-91.126099,-118.146492,-118.147247,90.774536,0.000000,0.000000,0.000000,0.000000,0.000000
-90.521851,-90.648193,-118.768257,-118.769112,90.258179,0.000000,0.000000,0.000000,0.000000,0.000000
-89.983521,-90.120850,-119.264076,-119.265274,89.708862,0.000000,0.000000,0.000000,0.000000,0.000000
-89.406738,-89.555054,-119.633324,-119.632980,89.099121,0.000000,0.000000,0.000000,0.000000,0.000000
-88.780518,-88.939819,-119.875397,-119.875648,88.445435,0.000000,0.000000,0.000000,0.000000,0.000000
-88.115845,-88.280640,-119.989952,-119.988922,87.764282,0.000000,0.000000,0.000000,0.000000,0.000000
-87.407227,-87.588501,-119.976692,-119.978333,87.033691,0.000000,0.000000,0.000000,0.000000,0.000000
-86.660156,-86.846924,-119.835495,-119.835899,86.275635,0.000000,0.000000,0.000000,0.000000,0.000000
-85.880127,-86.077881,-119.566345,-119.565529,85.473633,0.000000,0.000000,0.000000,0.000000,0.000000
-85.067139,-85.264893,-119.169357,-119.169273,84.644165,0.000000,0.000000,0.000000,0.000000,0.000000
-84.210205,-84.429932,-118.644913,-118.645370,83.759766,0.000000,0.000000,0.000000,0.000000,0.000000
-83.314819,-83.540039,-117.993385,-117.992310,82.853394,0.000000,0.000000,0.000000,0.000000,0.000000
-82.386475,-82.622681,-117.215256,-117.216469,81.903076,0.000000,0.000000,0.000000,0.000000,0.000000
-81.419678,-81.666870,-116.311295,-116.310593,80.897827,0.000000,0.000000,0.000000,0.000000,0.000000
-80.392456,-80.656128,-115.282082,-115.281555,79.870605,0.000000,0.000000,0.000000,0.000000,0.000000
-79.337769,-79.606934,-114.128922,-114.129913,78.804932,0.000000,0.000000,0.000000,0.000000,0.000000
-78.255615,-78.535767,-112.852814,-112.853218,77.684326,0.000000,0.000000,0.000000,0.000000,0.000000
-77.135010,-77.409668,-111.455009,-111.454506,76.558228,0.000000,0.000000,0.000000,0.000000,0.000000
-75.981445,-76.267090,-109.936691,-109.936890,75.399170,0.000000,0.000000,0.000000,0.000000,0.000000
-74.811401,-75.108032,-108.299332,-108.299843,74.234619,0.000000,0.000000,0.000000,0.000000,0.000000
-73.635864,-73.943481,-106.544937,-106.545158,73.026123,0.000000,0.000000,0.000000,0.000000,0.000000
-72.421875,-72.729492,-104.675117,-104.674774,71.806641,0.000000,0.000000,0.000000,0.000000,0.000000
-71.191406,-71.493530,-102.691521,-102.692093,70.565186,0.000000,0.000000,0.000000,0.000000,0.000000
-69.927979,-70.246582,-100.596375,-100.597107,69.285278,0.000000,0.000000,0.000000,0.000000,0.000000
-68.620605,-68.955688,-98.391563,-98.392159,67.972412,0.000000,0.000000,0.000000,0.000000,0.000000
-67.296753,-67.637329,-96.079346,-96.079491,66.604614,0.000000,0.000000,0.000000,0.000000,0.000000
